trial_num,participant,pair_type,choice_a,reward,correct,high_prob_image_file,low_prob_image_file,block,group
29.0,s_027,reversed,0.0,1.0,0,exp2.png,exp1.png,2,Healthy Stress
30.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
31.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,2,Healthy Stress
32.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
33.0,s_027,reversed,1.0,0.0,1,exp2.png,exp1.png,2,Healthy Stress
34.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
35.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,2,Healthy Stress
36.0,s_027,non-reversed,0.0,0.0,0,exp4.png,exp3.png,2,Healthy Stress
37.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,2,Healthy Stress
38.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
39.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
40.0,s_027,non-reversed,0.0,0.0,0,exp4.png,exp3.png,3,Healthy Stress
41.0,s_027,reversed,1.0,0.0,1,exp2.png,exp1.png,3,Healthy Stress
42.0,s_027,non-reversed,0.0,0.0,0,exp4.png,exp3.png,3,Healthy Stress
43.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
44.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
45.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
46.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
47.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
48.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
49.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
50.0,s_027,non-reversed,1.0,0.0,1,exp4.png,exp3.png,3,Healthy Stress
51.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
52.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
53.0,s_027,reversed,0.0,0.0,0,exp2.png,exp1.png,3,Healthy Stress
54.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
55.0,s_027,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
56.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
57.0,s_027,reversed,1.0,0.0,1,exp2.png,exp1.png,4,Healthy Stress
58.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
59.0,s_027,reversed,0.0,0.0,0,exp2.png,exp1.png,4,Healthy Stress
60.0,s_027,non-reversed,1.0,0.0,1,exp4.png,exp3.png,4,Healthy Stress
61.0,s_027,reversed,1.0,1.0,0,exp1.png,exp2.png,4,Healthy Stress
62.0,s_027,non-reversed,1.0,0.0,1,exp4.png,exp3.png,4,Healthy Stress
63.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,4,Healthy Stress
64.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
65.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
66.0,s_027,non-reversed,0.0,1.0,0,exp4.png,exp3.png,4,Healthy Stress
67.0,s_027,reversed,0.0,0.0,1,exp1.png,exp2.png,4,Healthy Stress
68.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
69.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
70.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
71.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,4,Healthy Stress
72.0,s_027,non-reversed,0.0,0.0,0,exp4.png,exp3.png,4,Healthy Stress
73.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
74.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
75.0,s_027,reversed,0.0,0.0,1,exp1.png,exp2.png,5,Healthy Stress
76.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
77.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
78.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
79.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
80.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
81.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
82.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
83.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,5,Healthy Stress
84.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
85.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
86.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
87.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,5,Healthy Stress
88.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
89.0,s_027,reversed,0.0,0.0,1,exp1.png,exp2.png,5,Healthy Stress
90.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
91.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
92.0,s_027,non-reversed,1.0,0.0,1,exp4.png,exp3.png,5,Healthy Stress
93.0,s_027,reversed,0.0,0.0,1,exp1.png,exp2.png,6,Healthy Stress
94.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
95.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
96.0,s_027,non-reversed,1.0,0.0,1,exp4.png,exp3.png,6,Healthy Stress
97.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
98.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
99.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,6,Healthy Stress
100.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
101.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,6,Healthy Stress
102.0,s_027,non-reversed,0.0,1.0,0,exp4.png,exp3.png,6,Healthy Stress
103.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
104.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
105.0,s_027,reversed,1.0,1.0,0,exp1.png,exp2.png,6,Healthy Stress
106.0,s_027,non-reversed,1.0,0.0,1,exp4.png,exp3.png,6,Healthy Stress
107.0,s_027,reversed,1.0,1.0,0,exp1.png,exp2.png,6,Healthy Stress
108.0,s_027,non-reversed,0.0,0.0,0,exp4.png,exp3.png,6,Healthy Stress
109.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
110.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
111.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,7,Healthy Stress
112.0,s_027,non-reversed,0.0,0.0,0,exp4.png,exp3.png,7,Healthy Stress
113.0,s_027,reversed,1.0,0.0,0,exp1.png,exp2.png,7,Healthy Stress
114.0,s_027,non-reversed,0.0,0.0,0,exp4.png,exp3.png,7,Healthy Stress
115.0,s_027,reversed,0.0,1.0,1,exp1.png,exp2.png,7,Healthy Stress
116.0,s_027,non-reversed,1.0,0.0,1,exp4.png,exp3.png,7,Healthy Stress
117.0,s_027,reversed,1.0,1.0,0,exp1.png,exp2.png,7,Healthy Stress
118.0,s_027,non-reversed,1.0,1.0,1,exp4.png,exp3.png,7,Healthy Stress
119.0,s_027,reversed,1.0,1.0,0,exp1.png,exp2.png,7,Healthy Stress
120.0,s_027,non-reversed,0.0,0.0,0,exp4.png,exp3.png,7,Healthy Stress
0.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,1,Healthy Stress
1.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,1,Healthy Stress
2.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,1,Healthy Stress
3.0,s_067,non-reversed,0.0,1.0,0,exp4.png,exp3.png,1,Healthy Stress
4.0,s_067,reversed,0.0,1.0,0,exp2.png,exp1.png,1,Healthy Stress
5.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,1,Healthy Stress
6.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,1,Healthy Stress
7.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,1,Healthy Stress
8.0,s_067,reversed,0.0,1.0,0,exp2.png,exp1.png,1,Healthy Stress
9.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,1,Healthy Stress
10.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,1,Healthy Stress
11.0,s_067,non-reversed,0.0,1.0,0,exp4.png,exp3.png,1,Healthy Stress
12.0,s_067,reversed,0.0,1.0,0,exp2.png,exp1.png,1,Healthy Stress
13.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,1,Healthy Stress
14.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,1,Healthy Stress
15.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,1,Healthy Stress
16.0,s_067,reversed,0.0,1.0,0,exp2.png,exp1.png,1,Healthy Stress
17.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,1,Healthy Stress
18.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,2,Healthy Stress
19.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,2,Healthy Stress
20.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,2,Healthy Stress
21.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
22.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,2,Healthy Stress
23.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
24.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,2,Healthy Stress
25.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,2,Healthy Stress
26.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,2,Healthy Stress
27.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
28.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,2,Healthy Stress
29.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
30.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,2,Healthy Stress
31.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,2,Healthy Stress
32.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,2,Healthy Stress
33.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,2,Healthy Stress
34.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,2,Healthy Stress
35.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,2,Healthy Stress
36.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,3,Healthy Stress
37.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
38.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,3,Healthy Stress
39.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
40.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
41.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
42.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
43.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
44.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
45.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,3,Healthy Stress
46.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,3,Healthy Stress
47.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
48.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
49.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,3,Healthy Stress
50.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,3,Healthy Stress
51.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,3,Healthy Stress
52.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,3,Healthy Stress
53.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,3,Healthy Stress
54.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,4,Healthy Stress
55.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,4,Healthy Stress
56.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,4,Healthy Stress
57.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
58.0,s_067,reversed,0.0,0.0,0,exp2.png,exp1.png,4,Healthy Stress
59.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
60.0,s_067,reversed,1.0,1.0,1,exp2.png,exp1.png,4,Healthy Stress
61.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
62.0,s_067,reversed,1.0,0.0,0,exp1.png,exp2.png,4,Healthy Stress
63.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
64.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
65.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,4,Healthy Stress
66.0,s_067,reversed,0.0,0.0,1,exp1.png,exp2.png,4,Healthy Stress
67.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
68.0,s_067,reversed,0.0,0.0,1,exp1.png,exp2.png,4,Healthy Stress
69.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
70.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
71.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,4,Healthy Stress
72.0,s_067,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
73.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
74.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,5,Healthy Stress
75.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
76.0,s_067,reversed,0.0,0.0,1,exp1.png,exp2.png,5,Healthy Stress
77.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,5,Healthy Stress
78.0,s_067,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
79.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,5,Healthy Stress
80.0,s_067,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
81.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,5,Healthy Stress
82.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,5,Healthy Stress
83.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,5,Healthy Stress
84.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,5,Healthy Stress
85.0,s_067,non-reversed,0.0,1.0,0,exp4.png,exp3.png,5,Healthy Stress
86.0,s_067,reversed,0.0,0.0,1,exp1.png,exp2.png,5,Healthy Stress
87.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,5,Healthy Stress
88.0,s_067,reversed,1.0,0.0,0,exp1.png,exp2.png,5,Healthy Stress
89.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,5,Healthy Stress
90.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
91.0,s_067,non-reversed,0.0,1.0,0,exp4.png,exp3.png,6,Healthy Stress
92.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
93.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,6,Healthy Stress
94.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
95.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,6,Healthy Stress
96.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
97.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
98.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
99.0,s_067,non-reversed,0.0,0.0,0,exp4.png,exp3.png,6,Healthy Stress
100.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
101.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
102.0,s_067,reversed,1.0,0.0,0,exp1.png,exp2.png,6,Healthy Stress
103.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
104.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
105.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
106.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,6,Healthy Stress
107.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,6,Healthy Stress
108.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,7,Healthy Stress
109.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,7,Healthy Stress
110.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,7,Healthy Stress
111.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,7,Healthy Stress
112.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,7,Healthy Stress
113.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,7,Healthy Stress
114.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,7,Healthy Stress
115.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,7,Healthy Stress
116.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,7,Healthy Stress
117.0,s_067,non-reversed,1.0,1.0,1,exp4.png,exp3.png,7,Healthy Stress
118.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,7,Healthy Stress
119.0,s_067,non-reversed,1.0,0.0,1,exp4.png,exp3.png,7,Healthy Stress
120.0,s_067,reversed,0.0,1.0,1,exp1.png,exp2.png,7,Healthy Stress
1.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,1,Healthy Stress
2.0,s_080,reversed,1.0,0.0,1,exp3.png,exp4.png,1,Healthy Stress
3.0,s_080,non-reversed,1.0,0.0,1,exp1.png,exp2.png,1,Healthy Stress
4.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,1,Healthy Stress
5.0,s_080,non-reversed,1.0,0.0,1,exp1.png,exp2.png,1,Healthy Stress
6.0,s_080,reversed,0.0,1.0,0,exp3.png,exp4.png,1,Healthy Stress
7.0,s_080,non-reversed,1.0,0.0,1,exp1.png,exp2.png,1,Healthy Stress
8.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,1,Healthy Stress
9.0,s_080,non-reversed,0.0,0.0,0,exp1.png,exp2.png,1,Healthy Stress
10.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,1,Healthy Stress
11.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,1,Healthy Stress
12.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,1,Healthy Stress
13.0,s_080,non-reversed,0.0,0.0,0,exp1.png,exp2.png,1,Healthy Stress
14.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,1,Healthy Stress
15.0,s_080,non-reversed,0.0,0.0,0,exp1.png,exp2.png,1,Healthy Stress
16.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,1,Healthy Stress
17.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,1,Healthy Stress
18.0,s_080,reversed,1.0,0.0,1,exp3.png,exp4.png,1,Healthy Stress
19.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,1,Healthy Stress
20.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,1,Healthy Stress
21.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,2,Healthy Stress
22.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,2,Healthy Stress
23.0,s_080,non-reversed,0.0,0.0,0,exp1.png,exp2.png,2,Healthy Stress
24.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,2,Healthy Stress
25.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,2,Healthy Stress
26.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,2,Healthy Stress
27.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,2,Healthy Stress
28.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,2,Healthy Stress
29.0,s_080,non-reversed,0.0,0.0,0,exp1.png,exp2.png,2,Healthy Stress
30.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,2,Healthy Stress
31.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,2,Healthy Stress
32.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,2,Healthy Stress
33.0,s_080,non-reversed,1.0,0.0,1,exp1.png,exp2.png,2,Healthy Stress
34.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,2,Healthy Stress
35.0,s_080,non-reversed,0.0,0.0,0,exp1.png,exp2.png,2,Healthy Stress
36.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,2,Healthy Stress
37.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,2,Healthy Stress
38.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,2,Healthy Stress
39.0,s_080,non-reversed,0.0,0.0,0,exp1.png,exp2.png,3,Healthy Stress
40.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,3,Healthy Stress
41.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,3,Healthy Stress
42.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,3,Healthy Stress
43.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,3,Healthy Stress
44.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,3,Healthy Stress
45.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,3,Healthy Stress
46.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,3,Healthy Stress
47.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,3,Healthy Stress
48.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,3,Healthy Stress
49.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,3,Healthy Stress
50.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,3,Healthy Stress
51.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,3,Healthy Stress
52.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,3,Healthy Stress
53.0,s_080,non-reversed,1.0,0.0,1,exp1.png,exp2.png,3,Healthy Stress
54.0,s_080,reversed,0.0,0.0,0,exp3.png,exp4.png,3,Healthy Stress
55.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,3,Healthy Stress
56.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,3,Healthy Stress
57.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
58.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,4,Healthy Stress
59.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
60.0,s_080,reversed,1.0,1.0,1,exp3.png,exp4.png,4,Healthy Stress
61.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
62.0,s_080,reversed,1.0,0.0,0,exp4.png,exp3.png,4,Healthy Stress
63.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
64.0,s_080,reversed,1.0,1.0,0,exp4.png,exp3.png,4,Healthy Stress
65.0,s_080,non-reversed,1.0,0.0,1,exp1.png,exp2.png,4,Healthy Stress
66.0,s_080,reversed,1.0,0.0,0,exp4.png,exp3.png,4,Healthy Stress
67.0,s_080,non-reversed,1.0,1.0,1,exp1.png,exp2.png,4,Healthy Stress
68.0,s_080,reversed,1.0,0.0,0,exp4.png,exp3.png,4,Healthy Stress
