trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,end_experiment.duration,participant,date,expName,psychopyVersion,frameRate,ver,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6933696265323095,1,valid_win,262.85919269999977,8,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.21896706653024423,0,invalid_lose,267.3744267000002,8,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6280077285735376,1,valid_win,274.40525909999997,9,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5314188737218363,1,valid_win,282.33557539999947,10,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3347612641279789,1,valid_win,289.4836765,11,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7192729249057114,1,valid_win,295.9147597000001,12,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.4249015123786304,0,valid_lose,303.6955187000003,12,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7690838276159161,1,valid_win,308.21040079999966,13,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.4940356999996,1.0,1.0,22.462133399999402,"[(1.0, 22.462133399999402)]",,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.3038962999999,,100.0,4.409354100000201,"[(100.0, 4.409354100000201)]",100.0,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.80095619999975,,5.0,12.992070400000557,"[(5.0, 12.992070400000557)]",,5.0,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.9962826000001,,100.0,3.978257400000075,"[(100.0, 3.978257400000075)]",,,100.0,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.1981845515193278,0,invalid_lose,364.5747064999996,13,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.0843166169660945,1,invalid_win,373.02171850000013,14,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9411681333537857,0,valid_lose,379.55289559999983,14,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.1887338987608722,0,invalid_lose,388.3832285999997,14,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3643128935572879,1,valid_win,399.3508890000003,15,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.19249814108917696,0,invalid_lose,406.7934937,15,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.21602792319072706,0,invalid_lose,415.7073416000003,15,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.7592107833751569,0,valid_lose,426.1897190999998,15,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7146782934878152,1,valid_win,430.2026421999999,16,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.46718481389869815,1,valid_win,436.1335011000001,17,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9841604617677937,1,valid_win,441.33247349999965,18,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8567460438347919,1,valid_win,452.6301854000003,19,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6100867129375976,1,valid_win,458.4933450999997,20,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.2384137760575289,0,invalid_lose,463.9407712000002,20,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3135471450837185,1,valid_win,471.4255211999998,21,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6250697717843615,0,valid_lose,479.0857694999995,21,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8529628989762116,1,valid_win,485.0666341999995,22,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8009195525328102,1,valid_win,494.1627779999999,23,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6735521706293555,1,valid_win,501.1117156999999,24,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.45146184275134493,1,valid_win,507.0263007000003,25,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.3287523999998,2.0,2.0,7.676806200000101,"[(7.0, 6.625652400000035), (2.0, 7.676806200000101)]",,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.3729581999996,,100.0,3.3437976999994135,"[(100.0, 3.3437976999994135)]",100.0,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.7554396999994,,1.0,3.309263000000101,"[(1.0, 3.309263000000101)]",,1.0,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.1198242,,100.0,4.461087499999849,"[(100.0, 4.461087499999849)]",,,100.0,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.431621437776489,1,valid_win,536.4495668,26,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.3140439060880701,1,valid_win,543.4644750999996,27,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3899789949028857,1,valid_win,548.0794900000001,28,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8038966146042763,1,valid_win,552.9773499000003,29,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8835525961037438,1,valid_win,557.7619255999998,30,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.33570678177849145,1,valid_win,563.4256941000003,31,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.23819003542774964,0,invalid_lose,574.3867660999995,31,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.2491450436836673,0,invalid_lose,579.3016324999999,31,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.6243483275594388,0,valid_lose,585.1660590000001,31,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9505545215874922,1,valid_win,590.9150060000002,32,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.7104992200732505,0,valid_lose,596.1456055999997,32,,,,,,,,,,,,,,,,,,sub_371,2024-05-27_10h48.52.621,Reversal,2023.1.3,59.91155855709035,3,
