trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,end_experiment.duration,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.40964316150247126,1,valid_win,55.97895160000007,8,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.1752676780640593,0,invalid_lose,60.74406750000071,8,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.06580569275847814,1,invalid_win,65.4092768999999,9,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.10507760796093013,1,invalid_win,70.1405493000002,10,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.8931993831243531,0,valid_lose,74.63961720000043,10,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.11884260280525105,0,invalid_lose,79.87069500000052,10,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.37680209463833736,1,valid_win,84.41950260000067,11,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5331180323872954,1,valid_win,88.75090230000023,12,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.2941627256045909,1,valid_win,92.8670732999999,13,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.29965338582301926,1,valid_win,97.14794950000032,14,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5816541902049718,1,valid_win,101.29660779999995,15,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.35652759999994,83.0,83.0,9.630164300000615,"[(83.0, 9.630164300000615)]",,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.35266860000047,,23.0,4.224803100000827,"[(23.0, 4.224803100000827)]",23.0,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.83125500000006,,74.0,16.189917599999717,"[(79.0, 12.725017900000239), (74.0, 16.189917599999717)]",,74.0,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.05836230000023,,29.0,2.8608116000004884,"[(29.0, 2.8608116000004884)]",,,29.0,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6970138423770564,0,valid_lose,144.5341853,15,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.11450420758917146,1,invalid_win,151.6797645000006,16,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6958088362160103,1,valid_win,156.44523290000052,17,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7136509827280131,0,valid_lose,167.49130520000017,17,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.27741167095618824,0,valid_lose,174.63866940000025,17,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.41513144434460647,1,valid_win,179.00447890000032,18,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.24225992569179344,0,invalid_lose,188.25091620000057,18,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.22359643851511546,0,invalid_lose,193.59966130000066,18,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.534957342903733,1,valid_win,204.02941080000073,19,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.6485743571203788,0,valid_lose,210.56019920000017,19,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.422808103361339,1,valid_win,222.53907060000074,20,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.2235877436918261,0,invalid_lose,228.35384479999993,20,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.2969957983895888,1,valid_win,233.28551740000057,21,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.552757982465278,0,valid_lose,239.68320399999993,21,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.09274599470266776,0,invalid_lose,245.13236430000052,21,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.689468713620308,1,valid_win,256.47750030000043,22,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9312448774095181,1,valid_win,262.7425862,23,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7064770194092155,0,valid_lose,271.1062158000004,23,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.07098033830732786,0,invalid_lose,276.1708987000002,23,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.0803056488720234,0,invalid_lose,284.45197330000065,23,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.47617830000036,15.0,15.0,5.72677289999956,"[(15.0, 5.72677289999956)]",,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.38840170000003,,22.0,4.878249999999753,"[(22.0, 4.878249999999753)]",22.0,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.4036463000002,,74.0,2.4277326999999786,"[(74.0, 2.4277326999999786)]",,74.0,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8686985000004,,78.0,1.861092400000416,"[(78.0, 1.861092400000416)]",,,78.0,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7670240526760881,1,valid_win,311.85874870000043,24,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.03205081121345421,0,invalid_lose,316.8071557000003,24,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.1314988374608952,0,invalid_lose,321.45576810000057,24,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8984941422510264,1,valid_win,326.2375006000002,25,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7700077956146641,1,valid_win,332.4856415000004,26,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7067950601550668,0,valid_lose,337.9000466000007,26,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.93034984319235,1,valid_win,343.2153280000002,27,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.06195965442579421,1,invalid_win,348.0636301000004,28,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.21839950024786947,0,invalid_lose,355.1113242000001,28,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7185321053934322,0,valid_lose,360.2257840000002,28,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.15947567149918707,0,invalid_lose,365.3082026000002,28,,,,,,,,,,,,,,,,,,sub_369,2024-03-10_11h54.46.530,Reversal,2023.1.3,60.03445978000417,1,
