trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,end_experiment.duration,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.2890473488235028,1,valid_win,70.75847860000795,7,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9012298571869466,0,valid_lose,75.27376189996721,7,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6232352175881969,1,valid_win,79.5386594000156,8,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8517810686049546,0,valid_lose,83.8204252999858,8,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5336908619631173,1,valid_win,87.78594359999988,9,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6835298167582267,1,valid_win,91.8017185999779,10,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9188140399567141,1,valid_win,95.73390549997566,11,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6024876222989063,1,valid_win,99.78228470002068,12,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9315502978333923,0,valid_lose,104.03017430001637,12,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.4337643670464434,1,valid_win,108.04591609997442,13,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.2827226356047736,0,valid_lose,111.8942551999935,13,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.15071850002278,90.0,90.0,13.334700100007467,"[(90.0, 13.334700100007467)]",,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.5012722000247,,100.0,11.373471800005063,"[(81.0, 9.258375399978831), (94.0, 10.407222700014245), (100.0, 11.373471800005063)]",100.0,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.97855619998882,,1.0,5.675043800030835,"[(1.0, 5.675043800030835)]",,1.0,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.907970500004,,1.0,4.058960099995602,"[(1.0, 4.058960099995602)]",,,1.0,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.1384593066081481,0,invalid_lose,157.1291473999736,13,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5003399439238893,1,valid_win,161.01138979999814,14,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.10018161494750044,0,invalid_lose,165.47619109996594,14,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.2663537166289287,1,valid_win,169.25820219999878,15,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7765387937720442,1,valid_win,173.07377149997046,16,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.12482311352331377,1,invalid_win,177.82231499999762,17,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.2677074389397984,1,valid_win,182.15366409998387,18,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.4744699605901461,0,valid_lose,185.95268919999944,18,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.4899704066463223,1,valid_win,189.73461879999377,19,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.4241142620299645,1,valid_win,193.49991519999458,20,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7732568093582272,1,valid_win,197.33194990002085,21,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.42249783907536276,0,valid_lose,202.33030410000356,21,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6616932540877863,1,valid_win,206.47863139997935,22,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8757248125089291,1,valid_win,210.71080200001597,23,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.26240463987958407,0,valid_lose,214.60934660001658,23,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.7920541805236144,1,valid_win,219.5080160999787,24,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8020874298389189,0,valid_lose,224.3896575999679,24,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.23467465224349682,0,invalid_lose,228.22146590001648,24,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.43422677077088956,0,valid_lose,232.02010269998573,24,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6868524998469874,1,valid_win,236.01872880000155,25,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.28730219998397,99.0,99.0,3.219441800029017,"[(99.0, 3.219441800029017)]",,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.7086237000185,,100.0,3.6265639000339434,"[(92.0, 1.7271495999884792), (93.0, 2.525870500016026), (100.0, 3.6265639000339434)]",100.0,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.3063473000075,,1.0,1.7770957000320777,"[(1.0, 1.7770957000320777)]",,1.0,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.1736657000147,,98.0,2.2771292999968864,"[(98.0, 2.2771292999968864)]",,,98.0,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7889099663668243,0,valid_lose,255.99569670000346,25,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5994093172934961,0,valid_lose,259.8608259999892,25,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7725548093984932,1,valid_win,263.7760012000217,26,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8799717297995674,1,valid_win,270.90706870000577,27,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8413630279820579,0,valid_lose,274.7888326999964,27,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.5803174680081262,0,valid_lose,278.621175999986,27,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7040670204008309,1,valid_win,282.4029384999885,28,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.7346592418485774,1,valid_win,286.4684946999769,29,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.18811648535729475,0,invalid_lose,290.5334086000221,29,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.8783617416106718,0,valid_lose,293.9325769999996,29,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.12832988368386755,1,invalid_win,297.6814538000035,30,,,,,,,,,,,,,,,,,,sub_465,2024-03-15_12h48.35.258,Reversal,2023.1.3,59.965447904114164,1,
