trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,end_experiment.duration,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.21693058194138481,0,invalid_lose,111.5269315000005,5,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5212377704149068,0,valid_lose,118.60852840000007,5,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.1474854031930627,1,invalid_win,125.03990429999976,6,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8932923416306151,1,valid_win,132.53672460000053,7,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.4801910084600248,0,valid_lose,142.35005509999974,7,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6993725851768119,1,valid_win,149.0144504,8,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.5069224360335656,0,valid_lose,160.94394879999982,8,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.9916414874987318,0,valid_lose,169.1583953999998,8,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6741210331651223,1,valid_win,178.17134030000034,9,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.9935292750283833,0,valid_lose,192.23345680000057,9,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2811312540042692,1,valid_win,203.77946820000034,10,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.7800107000003,100.0,100.0,12.606507899999997,"[(100.0, 12.606507899999997)]",,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.85449190000054,,1.0,4.372795000000224,"[(1.0, 4.372795000000224)]",1.0,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.31332230000044,,4.0,8.30914440000015,"[(4.0, 8.30914440000015)]",,4.0,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.8608890000005,,1.0,6.126789599999938,"[(1.0, 6.126789599999938)]",,,1.0,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.037764141076806146,0,invalid_lose,271.2068016000003,10,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.13785333553945422,0,invalid_lose,285.7185963000002,10,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.7061411598832789,0,valid_lose,303.2128155999999,10,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.23428010463050952,0,invalid_lose,310.72654779999993,10,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.9267385025788176,0,valid_lose,321.9232100999998,10,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.296905935066206,1,valid_win,331.4362264000001,11,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5279872514459845,0,valid_lose,355.2456560999999,11,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.13851367591735275,0,invalid_lose,363.30916119999983,11,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5847634048732258,0,valid_lose,372.8558284999999,11,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.28455024640301474,1,valid_win,380.18651730000056,12,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.9020669840329809,0,valid_lose,397.4807599000005,12,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.10963173131223314,0,invalid_lose,405.5780267,12,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.22201857200193043,0,invalid_lose,419.19011730000057,12,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5761027972639575,1,valid_win,428.35405230000015,13,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.389728311333131,0,valid_lose,448.99664269999994,13,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5723321711331019,1,valid_win,459.0600470999998,14,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.2618759826215289,0,valid_lose,478.5534004000001,14,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6518140421971703,1,valid_win,487.2838384000006,15,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.9379521328270042,0,valid_lose,500.6293260000002,15,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6360335606127269,1,valid_win,507.69410100000005,16,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.6968466999997,100.0,100.0,7.482132800000727,"[(93.0, 6.499868200000492), (100.0, 7.482132800000727)]",,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.2328610000004,,1.0,2.508956699999544,"[(1.0, 2.508956699999544)]",1.0,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.8664232000001,,1.0,2.2086785999999847,"[(1.0, 2.2086785999999847)]",,1.0,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.2311841999999,,1.0,4.14308710000023,"[(1.0, 4.14308710000023)]",,,1.0,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.46862166715807585,0,valid_lose,543.1148035000006,16,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.21301941869006213,0,invalid_lose,548.8632790000001,16,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9111803077860532,1,valid_win,560.7421105000003,17,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.1342924218157605,0,invalid_lose,569.1065773,17,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.7857166339712055,0,valid_lose,590.6990173000004,17,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.225529281299794,0,invalid_lose,601.8950431000003,17,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.35737278442419274,1,valid_win,609.1601199000006,18,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.891344651201933,0,valid_lose,615.6408429000003,18,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.5650062986469012,1,valid_win,630.0356728000006,19,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6456286662145574,1,valid_win,646.1302265000004,20,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.21505878746787,0,invalid_lose,659.3431123,20,,,,,,,,,,,,,,,,,,sub_458,2024-01-29_10h30.57.475,Reversal,2023.1.3,59.987750501150806,2,
