trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,end_experiment.duration,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8200104003061134,1,valid_win,71.55763169999955,6,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.09045890259715361,0,invalid_lose,77.5395037999997,6,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9706367234924793,1,valid_win,83.55386589999944,7,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5578195583165763,1,valid_win,89.95140899999933,8,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5208310772755722,0,valid_lose,96.59963779999998,8,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.3461443301117234,1,valid_win,103.08130619999974,9,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7575296672077951,1,valid_win,108.42875920000006,10,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.17274190075594298,0,invalid_lose,114.80961269999989,10,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.1769536749064039,0,invalid_lose,120.72465179999926,10,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5273400840771588,0,valid_lose,127.13884619999953,10,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.53505380000024,99.0,99.0,11.097530999999435,"[(99.0, 11.097530999999435)]",,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.1618752000004,,1.0,4.524970000000394,"[(1.0, 4.524970000000394)]",1.0,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.4408314000002,,14.0,7.094490099999348,"[(14.0, 7.094490099999348)]",,14.0,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.67292420000012,,94.0,1.9612944000000425,"[(94.0, 1.9612944000000425)]",,,94.0,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5219274260560673,1,valid_win,165.24278149999918,11,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.15943144530238618,1,invalid_win,171.44108400000005,12,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.4433113277270375,0,valid_lose,192.5666797999993,12,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.7103395509955822,1,valid_win,202.84685459999946,13,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5894639280709283,1,valid_win,207.89508159999968,14,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.4941301626507948,0,valid_lose,213.82613039999978,14,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.13774257036288728,0,invalid_lose,219.20770569999968,14,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.3442316348463782,1,valid_win,224.7732103999997,15,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9774505865424004,0,valid_lose,230.2537317999995,15,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.6670988579486182,0,valid_lose,236.13543819999995,15,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.3473678165085363,0,valid_lose,246.19896729999982,15,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.4772969457426708,0,valid_lose,273.3390774999998,15,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.13733227815845916,0,invalid_lose,279.28755289999935,15,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.6582321899981313,0,valid_lose,285.1851592999992,15,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.232162531615962,1,invalid_win,290.3834799999995,16,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.9979878524005277,1,valid_win,296.26471649999985,17,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7951013625323025,1,valid_win,304.7449944,18,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.08536587164829901,0,invalid_lose,310.47681119999925,18,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.29686434524991545,1,valid_win,317.45825160000004,19,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.988548662472484,0,valid_lose,323.4053066999995,19,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.7962948000004,19.0,19.0,6.133968499999355,"[(19.0, 6.133968499999355)]",,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.16183790000014,,86.0,3.0599898000000394,"[(86.0, 3.0599898000000394)]",86.0,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.5443879000004,,13.0,3.9614965000000666,"[(13.0, 3.9614965000000666)]",,13.0,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.80898460000026,,80.0,1.1610577000001285,"[(80.0, 1.1610577000001285)]",,,80.0,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6269212361494583,1,valid_win,358.8941369999993,20,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.424189788396764,1,valid_win,367.0741380999998,21,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.009857086856326358,0,invalid_lose,372.38874189999933,21,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.12326655569421463,1,invalid_win,377.78691309999977,22,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.1321708858099062,1,invalid_win,383.4020015999995,23,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.2910780441543295,1,valid_win,390.1166186999999,24,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9303651793745131,0,valid_lose,395.9640419999996,24,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.24376902662730782,0,invalid_lose,401.51295859999937,24,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.4108514721618626,0,valid_lose,406.3436996999999,24,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.8764160641534099,0,valid_lose,410.84300899999926,24,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.19300373170520058,1,invalid_win,415.27505870000005,25,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.4354022457702935,0,valid_lose,419.7228004999997,25,,,,,,,,,,,,,,,,,,sub_792,2024-03-25_11h18.34.620,Reversal,2023.1.3,60.04776198995601,4,
